id,query,success,error
369,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":false} select min( qualifying_1.constructorid), qualifying_1.qualifyid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.date is not NULL group by qualifying_1.qualifyid limit 33;",YES,""
370,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.raceid, drivers_1.nationality , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join drivers as drivers_1 inner join constructor_results as constructor_results_1 on (drivers_1.driverid = constructor_results_1.constructorresultsid ) on (results_1.resultid = drivers_1.driverid ) where results_1.driverid is not NULL limit 30) UNION (select avg( constructor_standings_1.points), min( constructor_standings_1.points) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.wins is not NULL limit 31);",NO,"ERREUR:  les UNION types text et double precision ne peuvent pas correspondre LIGNE 16 : min(            ^"
371,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_standings_1.wins , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.raceid is not NULL limit 36) EXCEPT (select standings_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.driverid is not NULL group by standings_1.date, standings_1.driverid, standings_1.points, standings_1.position, standings_1.raceid, standings_1.wins limit 20);",YES,""
372,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select results_1.laps, results_1.fastestlap , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join qualifying as qualifying_1 on (results_1.resultid = qualifying_1.qualifyid ) where results_1.number is not NULL limit 35;",YES,""
373,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.date, constructor_results_1.points, constructor_results_1.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.points is not NULL limit 37) UNION (select count(*), circuits_1.alt, circuits_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.alt is not NULL group by circuits_1.alt, circuits_1.lat, circuits_1.lng, circuits_1.location, circuits_1.name limit 9);",NO,"ERREUR:  la colonne « circuits_1.circuitid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 13 : circuits_1.circuitid            ^"
374,"-- meta {""num_joins"":0,""num_aggregates"":3,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select min( races_1.round), races_1.date, count(*), races_1.name, races_1.raceid, races_1.round, max( races_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.circuitid is not NULL group by races_1.date, races_1.name, races_1.raceid, races_1.round limit 42) UNION (select count(*), drivers_1.dob, max( drivers_1.driverid), drivers_1.nationality, drivers_1.driverid, drivers_1.driverid, min( drivers_1.dob) , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.forename is not NULL limit 3);",NO,"ERREUR:  la colonne « drivers_1.dob » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 19 : drivers_1.dob,            ^"
375,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select constructor_results_1.constructorresultsid, constructor_results_1.constructorid, constructor_results_1.points, min( constructor_results_1.points), constructor_results_1.raceid, constructor_results_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.raceid is not NULL group by constructor_results_1.constructorid, constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.points, constructor_results_1.raceid limit 4) INTERSECT (select circuits_1.circuitid, circuits_1.circuitid, circuits_1.lng, max( circuits_1.lat), circuits_1.circuitid, sum( circuits_1.alt) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.location <= circuits_1.name limit 5);",NO,"ERREUR:  la colonne « circuits_1.circuitid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 16 : circuits_1.circuitid,            ^"
376,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select standings_1.position, circuits_1.country, standings_1.raceid, circuits_1.lng , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 inner join standings as standings_1 on (circuits_1.circuitid = standings_1.driverstandingsid ) where standings_1.driverid is not NULL limit 36;",YES,""
377,"-- meta {""num_joins"":2,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.driverstandingsid, drivers_1.nationality, results_1.resultid, min( standings_1.driverstandingsid), drivers_1.code, results_1.positionorder, min( drivers_1.dob), results_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join drivers as drivers_1 on (results_1.resultid = drivers_1.driverid ) inner join standings as standings_1 on (drivers_1.driverid = standings_1.driverstandingsid ) where results_1.grid > standings_1.driverid group by drivers_1.code, drivers_1.nationality, results_1.positionorder, results_1.raceid, results_1.resultid, standings_1.driverstandingsid limit 27) EXCEPT (select qualifying_1.constructorid, count( qualifying_1.raceid), qualifying_1.position, max( qualifying_1.driverid), max( qualifying_1.date), min( qualifying_1.date), max( qualifying_1.date), qualifying_1.number , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.date >= qualifying_1.date limit 18);",NO,"ERREUR:  la colonne « qualifying_1.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 23 : qualifying_1.constructorid,            ^"
378,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":false} select circuits_1.lng, circuits_1.alt, circuits_1.country, circuits_1.lat, circuits_1.location, min( circuits_1.circuitid) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.country is not NULL group by circuits_1.alt, circuits_1.country, circuits_1.lat, circuits_1.lng, circuits_1.location limit 14;",YES,""
379,"-- meta {""num_joins"":0,""num_aggregates"":3,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select drivers_1.forename, drivers_1.nationality , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.driverid >= drivers_1.driverid limit 3) UNION (select count( constructor_results_1.date), count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.date > constructor_results_1.date group by constructor_results_1.constructorid, constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.points, constructor_results_1.raceid limit 41);",NO,"ERREUR:  les UNION types text et bigint ne peuvent pas correspondre LIGNE 10 : count(            ^"
380,"-- meta {""num_joins"":6,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select results_1.points, min( standings_1.date), constructor_results_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join circuits as circuits_1 inner join constructor_results as constructor_results_1 inner join standings as standings_1 on (constructor_results_1.constructorresultsid = standings_1.driverstandingsid ) on (circuits_1.circuitid = standings_1.driverstandingsid ) on (results_1.resultid = constructor_results_1.constructorresultsid ) where constructor_results_1.raceid is not NULL group by constructor_results_1.points, results_1.points limit 17) UNION (select max( results_3.milliseconds), min( races_1.date), results_2.position , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join constructors as constructors_1 inner join results as results_2 on (constructors_1.constructorid = results_2.resultid ) on (races_1.raceid = constructors_1.constructorid ) inner join results as results_3 on (races_1.raceid = results_3.resultid ) where results_2.raceid is not NULL group by constructors_1.nationality, results_2.fastestlap, results_3.laps limit 19);",NO,"ERREUR:  la colonne « results_2.position » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 23 : results_2.position            ^"
381,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.number, qualifying_1.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.raceid is not NULL limit 11) UNION (select circuits_1.circuitid, circuits_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.circuitid is not NULL limit 25);",YES,""
382,"-- meta {""num_joins"":1,""num_aggregates"":2,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select standings_2.driverstandingsid, standings_2.points , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join standings as standings_2 on (standings_1.driverstandingsid = standings_2.driverstandingsid ) where standings_1.position is not NULL limit 11) INTERSECT (select circuits_1.circuitid, circuits_1.lng , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.lat is not NULL group by circuits_1.alt, circuits_1.lng, circuits_1.name limit 21);",NO,"ERREUR:  la colonne « circuits_1.circuitid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 12 : circuits_1.circuitid,            ^"
383,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select count( circuits_1.lat), circuits_1.name, circuits_1.lng, circuits_1.alt , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.circuitref is not NULL group by circuits_1.alt, circuits_1.lng, circuits_1.name limit 11) EXCEPT (select min( constructor_standings_1.constructorstandingsid), max( constructor_standings_1.date), constructor_standings_1.points, count( constructor_standings_1.constructorstandingsid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorid is not NULL limit 11);",NO,"ERREUR:  la colonne « constructor_standings_1.points » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 18 : constructor_standings_1.points,            ^"
384,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select circuits_1.circuitref, circuits_1.name, min( circuits_1.circuitid), circuits_1.country , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.alt is not NULL group by circuits_1.circuitref, circuits_1.country, circuits_1.name limit 25) INTERSECT (select min( constructor_results_1.points), sum( constructor_results_1.points), count(*), min( constructor_results_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.date >= constructor_results_1.date limit 3);",NO,"ERREUR:  les INTERSECT types text et double precision ne peuvent pas correspondre LIGNE 14 : min(            ^"
385,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.wins, constructor_standings_1.position, constructor_standings_1.constructorid, constructor_standings_1.constructorstandingsid, constructor_standings_1.points, constructor_standings_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.points >= constructor_standings_1.points limit 21) UNION (select drivers_1.driverid, drivers_1.driverid, drivers_1.driverid, drivers_1.driverid, max( drivers_1.driverid), drivers_1.dob , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.dob is not NULL group by drivers_1.forename, drivers_1.surname limit 1);",NO,"ERREUR:  la colonne « drivers_1.driverid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 14 : drivers_1.driverid,            ^"
386,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select standings_1.driverid, standings_1.position, qualifying_1.driverid, qualifying_1.date, standings_1.points, standings_1.driverstandingsid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 inner join standings as standings_1 on (qualifying_1.qualifyid = standings_1.driverstandingsid ) where qualifying_1.number > qualifying_1.constructorid limit 23) UNION (select circuits_1.circuitid, circuits_1.circuitid, circuits_1.circuitid, sum( circuits_1.circuitid), circuits_1.alt, circuits_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.circuitid is not NULL limit 2);",NO,"ERREUR:  la colonne « circuits_1.circuitid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 16 : circuits_1.circuitid,            ^"
387,"-- meta {""num_joins"":0,""num_aggregates"":3,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.number, count( qualifying_1.raceid), qualifying_1.position, max( qualifying_1.date), max( qualifying_1.date), qualifying_1.qualifyid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.driverid is not NULL group by qualifying_1.number, qualifying_1.position, qualifying_1.qualifyid limit 40) UNION (select count( drivers_1.forename), count( drivers_1.nationality), drivers_1.driverid, max( drivers_1.dob), min( drivers_1.dob), drivers_1.driverid , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.driverid is not NULL limit 24);",NO,"ERREUR:  la colonne « drivers_1.driverid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 22 : drivers_1.driverid,            ^"
388,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_2.driverid, standings_2.driverstandingsid, standings_1.position, constructor_results_1.raceid, standings_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join standings as standings_2 inner join constructor_results as constructor_results_1 on (standings_2.driverstandingsid = constructor_results_1.constructorresultsid ) on (standings_1.driverstandingsid = standings_2.driverstandingsid ) where constructor_results_1.date < standings_2.date limit 33) EXCEPT (select sum( constructor_standings_1.points), constructor_standings_1.constructorid, constructor_standings_1.constructorid, constructor_standings_1.constructorstandingsid, constructor_standings_1.constructorstandingsid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.wins >= constructor_standings_1.position limit 25);",NO,"ERREUR:  la colonne « constructor_standings_1.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 19 : constructor_standings_1.constructorid,            ^"
389,"-- meta {""num_joins"":4,""num_aggregates"":3,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select results_1.position, avg( circuits_2.lat), results_1.raceid, circuits_2.location, circuits_3.lng, results_1.driverid, avg( results_1.number), circuits_1.location, circuits_2.lng, results_1.constructorid, circuits_2.alt, circuits_1.country, results_1.rank, circuits_2.name, results_1.points, circuits_1.circuitref, max( results_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 inner join circuits as circuits_2 on (circuits_1.circuitid = circuits_2.circuitid ) inner join circuits as circuits_3 on (circuits_2.circuitid = circuits_3.circuitid ) inner join results as results_1 on (circuits_1.circuitid = results_1.resultid ) where results_1.statusid is not NULL group by circuits_1.circuitref, circuits_1.country, circuits_1.location, circuits_2.alt, circuits_2.lng, circuits_2.location, circuits_2.name, circuits_3.lng, results_1.constructorid, results_1.driverid, results_1.points, results_1.position, results_1.raceid, results_1.rank limit 30) UNION (select constructor_standings_1.points, sum( constructor_standings_1.points), qualifying_1.driverid, min( qualifying_1.qualifyid), constructor_standings_1.points, qualifying_1.position, max( constructor_standings_1.points), max( qualifying_1.date), min( constructor_standings_1.constructorstandingsid), qualifying_1.driverid, sum( constructor_standings_1.raceid), sum( constructor_standings_1.points), min( qualifying_1.date), min( constructor_standings_1.points), min( qualifying_1.date), sum( constructor_standings_1.position), max( constructor_standings_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 inner join qualifying as qualifying_1 on (constructor_standings_1.constructorstandingsid = qualifying_1.qualifyid ) where qualifying_1.qualifyid is not NULL limit 38);",NO,"ERREUR:  la colonne « constructor_standings_1.points » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 35 : constructor_standings_1.points,            ^"
390,"-- meta {""num_joins"":4,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.position, constructor_results_1.constructorresultsid, constructor_standings_1.wins, constructors_2.constructorref , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join constructors as constructors_1 inner join constructors as constructors_2 inner join constructor_standings as constructor_standings_1 on (constructors_2.constructorid = constructor_standings_1.constructorstandingsid ) on (constructors_1.constructorid = constructors_2.constructorid ) on (constructor_results_1.constructorresultsid = constructors_2.constructorid ) where constructors_1.name is not NULL limit 39) UNION (select standings_1.driverid, standings_2.driverstandingsid, standings_2.raceid, min( standings_2.date) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join standings as standings_2 on (standings_1.driverstandingsid = standings_2.driverstandingsid ) where standings_2.driverid is not NULL group by standings_1.driverid, standings_1.driverstandingsid, standings_1.points, standings_1.raceid, standings_2.points limit 28);",NO,"ERREUR:  la colonne « standings_2.driverstandingsid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 19 : standings_2.driverstandingsid,            ^"
391,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select results_1.position , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.rank is not NULL limit 18;",YES,""
392,"-- meta {""num_joins"":4,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select results_2.driverid, results_1.laps, results_2.resultid, avg( results_2.rank), results_1.points, max( results_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join results as results_2 on (results_1.resultid = results_2.resultid ) where results_1.resultid is not NULL group by results_1.laps, results_1.points, results_2.driverid, results_2.resultid limit 13) UNION (select max( races_1.raceid), races_1.round, races_1.year, max( circuits_1.alt), circuits_1.lng, min( races_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 inner join constructors as constructors_2 inner join races as races_1 inner join circuits as circuits_1 on (races_1.raceid = circuits_1.circuitid ) on (constructors_2.constructorid = circuits_1.circuitid ) on (constructors_1.constructorid = constructors_2.constructorid ) where races_1.year is not NULL limit 38);",NO,"ERREUR:  la colonne « races_1.round » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 21 : races_1.round,            ^"
393,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.raceid, qualifying_1.position, qualifying_1.number, qualifying_1.date, qualifying_1.driverid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.date is not NULL limit 25) UNION (select standings_1.driverid, standings_1.wins, standings_1.position, min( standings_1.points), standings_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.driverid is not NULL group by standings_1.driverid, standings_1.points, standings_1.raceid limit 39);",NO,"ERREUR:  la colonne « standings_1.wins » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 14 : standings_1.wins,            ^"
394,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select standings_1.driverstandingsid, standings_1.wins, standings_1.driverid, standings_1.date, standings_1.position , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.date is not NULL limit 23) UNION (select constructor_standings_1.constructorstandingsid, min( constructor_standings_1.position), max( constructor_standings_1.wins), constructor_standings_1.date, constructor_standings_1.constructorstandingsid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorstandingsid is not NULL limit 22);",NO,"ERREUR:  la colonne « constructor_standings_1.constructorstandingsid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 13 : constructor_standings_1.constructorstandingsid,            ^"
395,"-- meta {""num_joins"":0,""num_aggregates"":4,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructors_1.nationality, count( constructors_1.constructorref), max( constructors_1.constructorid), count( constructors_1.name), constructors_1.constructorref, constructors_1.name, min( constructors_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.name is not NULL group by constructors_1.constructorref, constructors_1.name, constructors_1.nationality limit 32;",YES,""
396,"-- meta {""num_joins"":2,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select drivers_1.driverid, drivers_1.forename, max( drivers_1.driverid), max( drivers_1.dob), drivers_1.dob, drivers_1.code , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.surname is not NULL group by drivers_1.code, drivers_1.dob, drivers_1.driverid, drivers_1.forename limit 36) UNION (select standings_1.wins, drivers_2.driverref, max( standings_1.driverstandingsid), min( drivers_2.dob), constructor_standings_1.date, drivers_2.forename , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join drivers as drivers_2 on (standings_1.driverstandingsid = drivers_2.driverid ) inner join constructor_standings as constructor_standings_1 on (standings_1.driverstandingsid = constructor_standings_1.constructorstandingsid ) where drivers_2.surname is not NULL limit 24);",NO,"ERREUR:  la colonne « standings_1.wins » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 17 : standings_1.wins,            ^"
397,"-- meta {""num_joins"":3,""num_aggregates"":4,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_1.raceid, results_1.rank, min( results_1.date), races_1.round, min( results_1.raceid), results_1.statusid, sum( results_1.points), results_1.constructorid, races_1.date, results_1.laps, races_1.circuitid, races_1.raceid, results_1.fastestlap, results_1.number, results_1.grid, avg( results_1.milliseconds), results_1.positionorder , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join results as results_1 on (races_1.raceid = results_1.resultid ) where results_1.fastestlap > results_1.points group by races_1.circuitid, races_1.date, races_1.raceid, races_1.round, results_1.constructorid, results_1.fastestlap, results_1.grid, results_1.laps, results_1.number, results_1.positionorder, results_1.raceid, results_1.rank, results_1.statusid limit 5) EXCEPT (select results_2.constructorid, results_2.position, min( standings_1.date), results_2.laps, min( results_2.constructorid), results_2.driverid, min( circuits_1.lat), sum( circuits_1.lng), standings_1.date, min( results_2.date), count(*), standings_1.position, results_2.position, circuits_1.lat, max( results_2.points), min( circuits_1.alt), results_2.resultid , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join results as results_2 inner join circuits as circuits_1 on (results_2.resultid = circuits_1.circuitid ) on (standings_1.driverstandingsid = results_2.resultid ) where standings_1.position > results_2.positionorder limit 38);",NO,"ERREUR:  la colonne « results_2.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 32 : results_2.constructorid,            ^"
398,"-- meta {""num_joins"":2,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_2.round , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 inner join races as races_1 on (qualifying_1.qualifyid = races_1.raceid ) inner join races as races_2 on (qualifying_1.qualifyid = races_2.raceid ) where races_1.year is not NULL limit 39) UNION (select qualifying_2.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_2 where qualifying_2.qualifyid is not NULL group by qualifying_2.constructorid, qualifying_2.number, qualifying_2.qualifyid limit 16);",YES,""
399,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select results_1.fastestlap, results_1.positionorder , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.grid is not NULL limit 23;",YES,""
400,"-- meta {""num_joins"":2,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select max( constructors_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.nationality is not NULL limit 22) EXCEPT (select count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_2 inner join races as races_1 inner join races as races_2 on (races_1.raceid = races_2.raceid ) on (constructors_2.constructorid = races_1.raceid ) where races_2.year is not NULL limit 8);",NO,"ERREUR:  variable not found in subplan target lists"
401,"-- meta {""num_joins"":1,""num_aggregates"":2,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select races_1.date, races_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.date = races_1.date limit 40) INTERSECT (select races_2.date, results_1.resultid , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_2 inner join results as results_1 on (races_2.raceid = results_1.resultid ) where results_1.date is not NULL limit 20);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
402,"-- meta {""num_joins"":4,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select drivers_1.surname, drivers_1.driverref, count( drivers_1.forename) , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.nationality is not NULL group by drivers_1.driverref, drivers_1.surname limit 31) INTERSECT (select constructors_1.constructorref, constructors_2.nationality, min( constructor_results_1.raceid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join constructors as constructors_1 on (constructor_results_1.constructorresultsid = constructors_1.constructorid ) inner join standings as standings_1 inner join constructors as constructors_2 on (standings_1.driverstandingsid = constructors_2.constructorid ) inner join races as races_1 on (constructors_2.constructorid = races_1.raceid ) on (constructor_results_1.constructorresultsid = standings_1.driverstandingsid ) where standings_1.wins <= races_1.round limit 22);",NO,"ERREUR:  la colonne « constructors_1.constructorref » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 13 : constructors_1.constructorref,            ^"
403,"-- meta {""num_joins"":3,""num_aggregates"":4,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select standings_1.driverstandingsid, standings_1.driverid, avg( standings_1.driverstandingsid), max( standings_1.points), standings_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.wins is not NULL group by standings_1.date, standings_1.driverid, standings_1.driverstandingsid limit 14) UNION (select races_1.circuitid, results_1.grid, sum( constructor_results_1.constructorresultsid), max( results_1.fastestlap), results_1.date , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join constructor_results as constructor_results_1 inner join results as results_1 on (constructor_results_1.constructorresultsid = results_1.resultid ) on (races_1.raceid = results_1.resultid ) inner join standings as standings_2 on (results_1.resultid = standings_2.driverstandingsid ) where races_1.raceid is not NULL group by constructor_results_1.date, races_1.circuitid, results_1.driverid, results_1.position, standings_2.driverstandingsid limit 38);",NO,"ERREUR:  la colonne « results_1.grid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 17 : results_1.grid,            ^"
404,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select races_1.name, constructors_1.name, constructors_1.nationality , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join races as races_1 inner join circuits as circuits_1 on (races_1.raceid = circuits_1.circuitid ) inner join constructors as constructors_1 on (circuits_1.circuitid = constructors_1.constructorid ) on (constructor_results_1.constructorresultsid = constructors_1.constructorid ) where circuits_1.location is not NULL limit 37;",YES,""
