id,query,success,error
1263,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.id, postlinks_1.creationdate from postlinks as postlinks_1 where postlinks_1.id is not NULL limit 4) UNION (select comments_1.id, comments_1.creationdate from comments as comments_1 where comments_1.userdisplayname is not NULL limit 20);",YES,""
1264,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select votes_1.creationdate, votes_1.postid, votes_1.votetypeid, votes_1.id from votes as votes_1 where votes_1.votetypeid is not NULL limit 18) UNION (select users_1.creationdate, users_1.id, users_1.accountid, users_1.profileimageurl from users as users_1 where users_1.creationdate is not NULL limit 22);",YES,""
1265,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posthistory_1.userdisplayname, posthistory_1.revisionguid, posthistory_1.id, postlinks_1.id, posthistory_1.posthistorytypeid from posthistory as posthistory_1 inner join postlinks as postlinks_1 on (posthistory_1.id = postlinks_1.id ) where postlinks_1.creationdate is not NULL limit 38) EXCEPT (select posthistory_2.text, posthistory_2.contentlicense, posthistory_2.userid, posthistory_2.posthistorytypeid, posthistory_2.id from posthistory as posthistory_2 where posthistory_2.userdisplayname is not NULL limit 31);",YES,""
1266,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.posthistorytypeid, posthistory_1.comment, posthistory_1.creationdate, posthistory_1.text, posthistory_1.revisionguid from posthistory as posthistory_1 where posthistory_1.postid >= posthistory_1.posthistorytypeid limit 25) UNION (select badges_1.id, badges_1.name, badges_1.date, badges_1.name, badges_1.name from badges as badges_1 where badges_1.userid is not NULL limit 39);",YES,""
1267,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select votes_1.postid, badges_1.id, badges_1.userid, votes_1.votetypeid, postlinks_1.linktypeid from votes as votes_1 inner join badges as badges_1 inner join postlinks as postlinks_1 on (badges_1.id = postlinks_1.id ) on (votes_1.id = postlinks_1.id ) where badges_1.tagbased > badges_1.tagbased limit 42) UNION (select users_1.accountid, users_1.id, users_1.profileimageurl, users_1.id, users_1.id from users as users_1 where users_1.creationdate is not NULL limit 25);",YES,""
1268,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.postid, posts_1.tags, posts_1.acceptedanswerid, votes_1.userid, votes_1.id, posts_1.posttypeid, posts_1.creationdate, votes_1.creationdate, posts_1.owneruserid, posts_1.id from posts as posts_1 inner join votes as votes_1 on (posts_1.id = votes_1.id ) where posts_1.posttypeid is not NULL limit 7) EXCEPT (select posts_2.posttypeid, posts_2.tags, posts_2.owneruserid, posts_2.acceptedanswerid, posts_2.id, posts_2.parentid, posts_2.creationdate, posts_2.creationdate, posts_2.posttypeid, posts_2.posttypeid from posts as posts_2 where posts_2.tags is not NULL limit 41);",NO,"ERREUR:  could not find pathkey item to sort"
1269,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_1.relatedpostid, postlinks_1.creationdate, postlinks_1.linktypeid, postlinks_1.id, postlinks_1.postid from postlinks as postlinks_1 where postlinks_1.creationdate is not NULL limit 23) EXCEPT (select votes_1.postid, votes_1.creationdate, votes_1.id, votes_1.userid, votes_1.votetypeid from votes as votes_1 where votes_1.postid is not NULL limit 41);",YES,""
1270,"-- meta {""num_joins"":6,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.acceptedanswerid, postlinks_1.id, postlinks_1.linktypeid, posts_2.title, posts_1.ownerdisplayname, badges_1.id, posthistory_2.contentlicense, badges_1.class, postlinks_2.postid, postlinks_2.relatedpostid, posts_1.body from posts as posts_1 inner join posthistory as posthistory_1 on (posts_1.id = posthistory_1.id ) inner join posthistory as posthistory_2 on (posthistory_1.id = posthistory_2.id ) inner join postlinks as postlinks_1 inner join badges as badges_1 on (postlinks_1.id = badges_1.id ) inner join posts as posts_2 on (postlinks_1.id = posts_2.id ) on (posthistory_1.id = postlinks_1.id ) inner join postlinks as postlinks_2 on (badges_1.id = postlinks_2.id ) where posthistory_1.id is not NULL limit 22;",YES,""
1271,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posthistory_1.postid, postlinks_1.postid, posthistory_1.revisionguid, postlinks_1.relatedpostid, postlinks_1.creationdate from posthistory as posthistory_1 inner join postlinks as postlinks_1 on (posthistory_1.id = postlinks_1.id ) where postlinks_1.relatedpostid is not NULL limit 16) EXCEPT (select posthistory_2.postid, posthistory_2.id, posthistory_2.userdisplayname, posthistory_2.userid, posthistory_2.creationdate from posthistory as posthistory_2 where posthistory_2.posthistorytypeid is not NULL limit 27);",YES,""
1272,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_2.creationdate, postlinks_1.relatedpostid, postlinks_2.postid, postlinks_2.linktypeid, postlinks_1.linktypeid, postlinks_1.postid from postlinks as postlinks_1 inner join postlinks as postlinks_2 on (postlinks_1.id = postlinks_2.id ) where postlinks_1.postid is not NULL limit 40) EXCEPT (select posts_1.creationdate, posts_1.posttypeid, posts_1.id, posts_1.acceptedanswerid, posts_1.owneruserid, posts_1.parentid from posts as posts_1 where posts_1.tags is not NULL limit 1);",YES,""
1273,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.creationdate, posthistory_1.id, posthistory_1.contentlicense, posthistory_1.text from posthistory as posthistory_1 where posthistory_1.userdisplayname is not NULL limit 39) UNION (select votes_1.creationdate, comments_1.userid, comments_1.contentlicense, comments_1.text from comments as comments_1 inner join votes as votes_1 on (comments_1.id = votes_1.id ) where votes_1.userid > comments_1.id limit 39);",YES,""
1274,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posts_1.tags, posts_1.owneruserid, posts_1.parentid, posts_1.posttypeid, posts_1.id, posts_1.title, posts_1.contentlicense from posts as posts_1 where posts_1.body is not NULL limit 9) UNION (select posthistory_1.revisionguid, postlinks_1.postid, posthistory_1.userid, postlinks_1.linktypeid, posthistory_1.postid, posthistory_1.comment, posthistory_1.userdisplayname from posthistory as posthistory_1 inner join votes as votes_1 inner join postlinks as postlinks_1 on (votes_1.id = postlinks_1.id ) on (posthistory_1.id = postlinks_1.id ) where votes_1.userid <= votes_1.id limit 11);",YES,""
1275,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.id, postlinks_1.linktypeid, postlinks_1.postid, postlinks_1.creationdate from postlinks as postlinks_1 where postlinks_1.linktypeid is not NULL limit 1) UNION (select users_1.profileimageurl, users_1.id, users_1.accountid, users_1.creationdate from users as users_1 where users_1.websiteurl <= users_1.aboutme limit 33);",YES,""
1276,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posthistory_1.userdisplayname, posthistory_1.revisionguid, posthistory_1.postid from posthistory as posthistory_1 where posthistory_1.creationdate = posthistory_1.creationdate limit 2;",YES,""
1277,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.acceptedanswerid, posts_1.ownerdisplayname, posts_1.contentlicense, posts_1.parentid, posts_1.owneruserid, posts_1.body, posts_1.creationdate, posts_1.id from posts as posts_1 where posts_1.body is not NULL limit 23) EXCEPT (select posthistory_1.postid, posts_2.body, posthistory_1.revisionguid, postlinks_1.id, posthistory_1.id, posts_2.tags, postlinks_1.creationdate, posts_2.posttypeid from postlinks as postlinks_1 inner join posts as posts_2 on (postlinks_1.id = posts_2.id ) inner join posthistory as posthistory_1 on (posts_2.id = posthistory_1.id ) where postlinks_1.relatedpostid >= posts_2.parentid limit 29);",YES,""
1278,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select comments_1.postid, comments_1.userid, comments_1.text from comments as comments_1 where comments_1.text >= comments_1.contentlicense limit 36) UNION (select posts_1.acceptedanswerid, posts_1.owneruserid, posts_1.tags from posts as posts_1 where posts_1.body is not NULL limit 5);",YES,""
1279,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select users_1.creationdate, comments_1.userid, badges_1.class, posts_1.posttypeid, comments_1.creationdate from comments as comments_1 inner join users as users_1 inner join badges as badges_1 on (users_1.id = badges_1.id ) inner join posts as posts_1 on (users_1.id = posts_1.id ) on (comments_1.id = badges_1.id ) where posts_1.body > posts_1.contentlicense limit 42) EXCEPT (select postlinks_1.creationdate, postlinks_1.relatedpostid, postlinks_1.postid, postlinks_1.id, postlinks_1.creationdate from postlinks as postlinks_1 where postlinks_1.postid is not NULL limit 14);",YES,""
1280,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select comments_3.userdisplayname, comments_2.id, comments_1.userid from comments as comments_1 inner join comments as comments_2 inner join comments as comments_3 on (comments_2.id = comments_3.id ) on (comments_1.id = comments_3.id ) where comments_1.userid is not NULL limit 9) UNION (select users_1.location, users_1.id, votes_1.userid from users as users_1 inner join votes as votes_1 on (users_1.id = votes_1.id ) where votes_1.postid is not NULL limit 7);",YES,""
1281,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select comments_1.contentlicense from comments as comments_1 where comments_1.userdisplayname is not NULL limit 4) UNION (select posts_1.ownerdisplayname from postlinks as postlinks_1 inner join posts as posts_1 on (postlinks_1.id = posts_1.id ) where posts_1.ownerdisplayname is not NULL limit 40);",YES,""
1282,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.name, badges_1.class, badges_1.userid, badges_1.tagbased, badges_1.id from badges as badges_1 where badges_1.date is not NULL limit 38) UNION (select badges_2.name, badges_2.userid, badges_2.id, badges_2.tagbased, badges_2.class from badges as badges_2 where badges_2.date >= badges_2.date limit 4);",YES,""
1283,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.contentlicense, comments_1.postid, comments_1.userid, comments_1.creationdate, posthistory_1.text from posthistory as posthistory_1 inner join comments as comments_1 on (posthistory_1.id = comments_1.id ) where posthistory_1.id is not NULL limit 21) EXCEPT (select posthistory_2.userdisplayname, posthistory_2.postid, posthistory_2.posthistorytypeid, posthistory_2.creationdate, posthistory_2.comment from posthistory as posthistory_2 where posthistory_2.userdisplayname is not NULL limit 11);",YES,""
1284,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select users_1.id from users as users_1 where users_1.creationdate > users_1.creationdate limit 18) EXCEPT (select badges_1.class from posts as posts_1 inner join posthistory as posthistory_1 on (posts_1.id = posthistory_1.id ) inner join badges as badges_1 on (posts_1.id = badges_1.id ) inner join postlinks as postlinks_1 on (badges_1.id = postlinks_1.id ) where posts_1.body is not NULL limit 8);",YES,""
1285,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select badges_1.tagbased, badges_1.userid, badges_1.class from badges as badges_1 where badges_1.date >= badges_1.date limit 23;",YES,""
1286,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.parentid, posts_1.acceptedanswerid, posts_1.contentlicense, posts_1.ownerdisplayname, posts_1.owneruserid, posts_1.id, posts_1.posttypeid, posts_1.title, posts_1.creationdate, posts_1.body from posts as posts_1 where posts_1.contentlicense is not NULL limit 18) EXCEPT (select users_1.id, badges_1.class, badges_1.name, users_1.websiteurl, badges_1.userid, badges_1.id, users_1.profileimageurl, users_1.aboutme, badges_1.date, users_1.location from users as users_1 inner join badges as badges_1 on (users_1.id = badges_1.id ) where badges_1.date is not NULL limit 29);",NO,"ERREUR:  l'attribut 7 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
1287,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select distinct votes_2.userid, votes_2.id from votes as votes_1 inner join votes as votes_2 on (votes_1.id = votes_2.id ) inner join comments as comments_1 on (votes_1.id = comments_1.id ) where comments_1.contentlicense is not NULL limit 14) UNION (select users_1.accountid, users_1.profileimageurl from users as users_1 where users_1.accountid <= users_1.profileimageurl limit 30);",YES,""
1288,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.userid, votes_1.postid, votes_1.id from votes as votes_1 where votes_1.creationdate is not NULL limit 10) EXCEPT (select postlinks_1.id, postlinks_1.relatedpostid, postlinks_1.postid from postlinks as postlinks_1 where postlinks_1.linktypeid is not NULL limit 15);",YES,""
1289,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.id, postlinks_1.postid from postlinks as postlinks_1 where postlinks_1.relatedpostid is not NULL limit 11) UNION (select posthistory_1.posthistorytypeid, posthistory_1.id from posthistory as posthistory_1 where posthistory_1.text <= posthistory_1.revisionguid limit 3);",YES,""
1290,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.id, votes_1.postid, votes_1.votetypeid from votes as votes_1 where votes_1.userid is not NULL limit 41) EXCEPT (select posthistory_1.posthistorytypeid, posthistory_1.postid, posthistory_1.userid from posthistory as posthistory_1 where posthistory_1.creationdate is not NULL limit 34);",YES,""
1291,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.ownerdisplayname, posts_1.contentlicense, posts_1.title, posts_1.parentid from posts as posts_1 where posts_1.parentid is not NULL limit 4) EXCEPT (select users_2.displayname, users_1.websiteurl, users_2.websiteurl, postlinks_1.linktypeid from users as users_1 inner join users as users_2 inner join badges as badges_1 inner join postlinks as postlinks_1 on (badges_1.id = postlinks_1.id ) on (users_2.id = badges_1.id ) on (users_1.id = badges_1.id ) where badges_1.tagbased is not NULL limit 17);",YES,""
1292,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select comments_1.creationdate, comments_1.userid, comments_1.text, comments_1.postid, comments_1.id, comments_1.contentlicense from comments as comments_1 where comments_1.postid is not NULL limit 4) UNION (select users_1.creationdate, users_1.accountid, users_1.aboutme, users_1.id, users_1.profileimageurl, users_1.location from users as users_1 where users_1.websiteurl < users_1.aboutme limit 15);",YES,""
1293,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.parentid, posts_1.posttypeid, posts_1.title from posts as posts_1 where posts_1.posttypeid is not NULL limit 14) EXCEPT (select badges_1.id, users_1.profileimageurl, users_1.aboutme from users as users_1 inner join badges as badges_1 inner join users as users_2 on (badges_1.id = users_2.id ) on (users_1.id = users_2.id ) where users_1.location is not NULL limit 41);",NO,"ERREUR:  l'attribut 2 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
1294,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.userid, badges_1.name, badges_1.id, badges_1.date, badges_1.tagbased, badges_1.class from badges as badges_1 where badges_1.id is not NULL limit 29) UNION (select users_1.id, posthistory_1.text, posthistory_1.posthistorytypeid, users_1.creationdate, badges_2.tagbased, badges_2.class from users as users_1 inner join posthistory as posthistory_1 on (users_1.id = posthistory_1.id ) inner join badges as badges_2 on (posthistory_1.id = badges_2.id ) where posthistory_1.text is not NULL limit 34);",YES,""
1295,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.displayname, users_1.accountid from users as users_1 where users_1.location < users_1.aboutme limit 33) UNION (select comments_1.text, posts_1.posttypeid from postlinks as postlinks_1 inner join comments as comments_1 on (postlinks_1.id = comments_1.id ) inner join posthistory as posthistory_1 inner join posts as posts_1 on (posthistory_1.id = posts_1.id ) inner join postlinks as postlinks_2 on (posts_1.id = postlinks_2.id ) on (postlinks_1.id = posthistory_1.id ) where postlinks_1.linktypeid is not NULL limit 5);",YES,""
1296,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.contentlicense, comments_1.postid, comments_1.id, comments_1.userid, comments_1.text from comments as comments_1 where comments_1.contentlicense = comments_1.text limit 4) EXCEPT (select users_1.displayname, users_1.profileimageurl, users_1.accountid, users_1.id, users_1.websiteurl from users as users_1 where users_1.id is not NULL limit 13);",YES,""
1297,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.accountid from users as users_1 where users_1.location is not NULL limit 34) UNION (select votes_2.votetypeid from votes as votes_1 inner join comments as comments_1 inner join votes as votes_2 on (comments_1.id = votes_2.id ) on (votes_1.id = comments_1.id ) where votes_2.creationdate is not NULL limit 8);",YES,""
1298,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posthistory_1.revisionguid, posthistory_1.posthistorytypeid, posthistory_1.comment from posthistory as posthistory_1 where posthistory_1.userid is not NULL limit 11) EXCEPT (select posts_1.contentlicense, posts_1.owneruserid, posts_1.tags from posts as posts_1 where posts_1.title is not NULL limit 22);",YES,""
1299,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select votes_1.votetypeid, votes_1.creationdate, posthistory_1.text, posthistory_1.posthistorytypeid, posthistory_1.creationdate from votes as votes_1 inner join posthistory as posthistory_1 on (votes_1.id = posthistory_1.id ) where votes_1.creationdate is not NULL limit 8) EXCEPT (select comments_2.postid, comments_1.creationdate, comments_2.text, comments_2.userid, comments_2.creationdate from comments as comments_1 inner join comments as comments_2 on (comments_1.id = comments_2.id ) where comments_2.userdisplayname is not NULL limit 17);",YES,""
1300,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select comments_1.contentlicense, comments_1.userdisplayname from badges as badges_1 inner join comments as comments_1 on (badges_1.id = comments_1.id ) where comments_1.id is not NULL limit 37) EXCEPT (select users_2.location, users_2.websiteurl from users as users_1 inner join users as users_2 on (users_1.id = users_2.id ) where users_1.profileimageurl is not NULL limit 33);",YES,""
1301,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.date, badges_1.id from badges as badges_1 where badges_1.tagbased >= badges_1.tagbased limit 13) UNION (select posthistory_1.creationdate, badges_2.id from posthistory as posthistory_1 inner join badges as badges_2 on (posthistory_1.id = badges_2.id ) where badges_2.userid is not NULL limit 4);",YES,""
1302,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select comments_1.creationdate, postlinks_1.creationdate, postlinks_1.relatedpostid, comments_1.contentlicense, postlinks_1.postid, postlinks_1.id, postlinks_1.linktypeid, comments_1.postid, comments_1.userdisplayname from comments as comments_1 inner join postlinks as postlinks_1 on (comments_1.id = postlinks_1.id ) where postlinks_1.creationdate is not NULL limit 12) UNION (select users_1.creationdate, users_1.creationdate, users_1.profileimageurl, users_1.displayname, users_1.accountid, users_1.id, users_1.profileimageurl, users_1.id, users_1.websiteurl from users as users_1 where users_1.creationdate <= users_1.creationdate limit 41);",YES,""
1303,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.posthistorytypeid, posthistory_1.contentlicense, posthistory_1.userdisplayname, posthistory_1.userid from posthistory as posthistory_1 where posthistory_1.comment is not NULL limit 18) UNION (select badges_1.class, badges_2.name, badges_1.name, badges_2.userid from badges as badges_1 inner join badges as badges_2 on (badges_1.id = badges_2.id ) where badges_1.name is not NULL limit 12);",YES,""
1304,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.ownerdisplayname, comments_1.text, posts_1.body from posts as posts_1 inner join comments as comments_1 on (posts_1.id = comments_1.id ) where comments_1.userdisplayname <= posts_1.tags limit 34) EXCEPT (select badges_1.name, badges_1.name, badges_1.name from badges as badges_1 where badges_1.date is not NULL limit 3);",YES,""
1305,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posthistory_1.posthistorytypeid, posthistory_1.userid, posthistory_1.userdisplayname from posthistory as posthistory_1 where posthistory_1.contentlicense is not NULL limit 11;",YES,""
1306,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.location, users_1.accountid from users as users_1 where users_1.aboutme is not NULL limit 6) UNION (select comments_1.text, comments_1.id from comments as comments_1 where comments_1.creationdate is not NULL limit 33);",YES,""
1307,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.id, postlinks_1.creationdate, postlinks_1.linktypeid, postlinks_1.relatedpostid, postlinks_1.postid from postlinks as postlinks_1 where postlinks_1.id is not NULL limit 27) UNION (select users_1.profileimageurl, users_1.creationdate, users_1.accountid, users_1.id, users_1.id from users as users_1 where users_1.aboutme = users_1.websiteurl limit 13);",YES,""
1308,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select users_1.accountid, users_1.id, users_1.location, users_1.websiteurl, users_1.aboutme from users as users_1 where users_1.aboutme is not NULL limit 18;",YES,""
1309,"-- meta {""num_joins"":7,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.posthistorytypeid, votes_1.creationdate, votes_1.postid, users_1.creationdate, users_1.displayname, posts_1.tags from posts as posts_1 inner join votes as votes_1 inner join users as users_1 inner join posthistory as posthistory_1 on (users_1.id = posthistory_1.id ) on (votes_1.id = posthistory_1.id ) on (posts_1.id = votes_1.id ) inner join posts as posts_2 on (votes_1.id = posts_2.id ) where posthistory_1.creationdate > votes_1.creationdate limit 6) UNION (select users_2.accountid, posts_3.creationdate, posts_4.posttypeid, users_2.creationdate, users_2.displayname, users_2.aboutme from users as users_2 inner join posts as posts_3 on (users_2.id = posts_3.id ) inner join posts as posts_4 inner join badges as badges_1 on (posts_4.id = badges_1.id ) on (posts_3.id = posts_4.id ) where users_2.creationdate is not NULL limit 1);",YES,""
1310,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select comments_1.creationdate, posts_1.body, comments_1.userid, posts_1.creationdate, posts_1.parentid, comments_1.text from posts as posts_1 inner join comments as comments_1 on (posts_1.id = comments_1.id ) inner join votes as votes_1 on (comments_1.id = votes_1.id ) where votes_1.creationdate is not NULL limit 4;",YES,""
1311,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.revisionguid from posthistory as posthistory_1 where posthistory_1.posthistorytypeid <= posthistory_1.userid limit 40) UNION (select comments_1.userdisplayname from comments as comments_1 where comments_1.postid is not NULL limit 7);",YES,""
1312,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select postlinks_1.linktypeid, postlinks_1.postid, postlinks_1.creationdate, postlinks_1.id from postlinks as postlinks_1 where postlinks_1.relatedpostid is not NULL limit 11;",YES,""
1313,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.id, users_1.creationdate from users as users_1 where users_1.accountid is not NULL limit 33) UNION (select votes_1.userid, votes_1.creationdate from votes as votes_1 where votes_1.creationdate is not NULL limit 22);",YES,""
1314,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_1.userid from badges as badges_1 inner join posts as posts_1 on (badges_1.id = posts_1.id ) where badges_1.tagbased is not NULL limit 22) UNION (select postlinks_1.postid from postlinks as postlinks_1 where postlinks_1.relatedpostid is not NULL limit 14);",YES,""
1315,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select users_1.creationdate, users_1.id, users_1.aboutme, users_1.profileimageurl, users_1.displayname, users_1.accountid, users_1.websiteurl, users_1.location from users as users_1 where users_1.id is not NULL limit 23) EXCEPT (select badges_1.date, badges_1.class, badges_1.name, badges_1.userid, badges_1.name, badges_1.id, badges_1.name, badges_1.name from badges as badges_1 where badges_1.id is not NULL limit 21);",NO,"ERREUR:  l'attribut 4 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
1316,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_1.postid, postlinks_1.id, postlinks_1.relatedpostid, postlinks_1.linktypeid from postlinks as postlinks_1 where postlinks_1.creationdate is not NULL limit 23) EXCEPT (select votes_1.postid, votes_1.userid, votes_1.votetypeid, votes_1.id from votes as votes_1 where votes_1.votetypeid is not NULL limit 3);",YES,""
1317,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.postid, postlinks_1.id, postlinks_1.linktypeid from postlinks as postlinks_1 inner join badges as badges_1 on (postlinks_1.id = badges_1.id ) where postlinks_1.id is not NULL limit 17) UNION (select posthistory_1.id, posthistory_1.postid, posthistory_1.userid from posthistory as posthistory_1 where posthistory_1.comment >= posthistory_1.userdisplayname limit 1);",YES,""
1318,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posthistory_1.text, users_1.accountid, posts_1.id, posthistory_1.posthistorytypeid, posts_1.creationdate, posthistory_1.revisionguid, badges_1.date, posts_1.body, badges_1.id, posts_1.title, badges_1.name from badges as badges_1 inner join posthistory as posthistory_1 inner join posts as posts_1 inner join users as users_1 inner join postlinks as postlinks_1 on (users_1.id = postlinks_1.id ) on (posts_1.id = postlinks_1.id ) on (posthistory_1.id = users_1.id ) on (badges_1.id = users_1.id ) where posthistory_1.text is not NULL limit 3;",YES,""
1319,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posts_1.posttypeid, posts_1.creationdate, posts_1.owneruserid, posts_1.title, posts_1.id from posts as posts_1 where posts_1.ownerdisplayname is not NULL limit 2) EXCEPT (select posthistory_1.posthistorytypeid, posthistory_1.creationdate, posthistory_1.userid, posthistory_1.text, posthistory_1.postid from posthistory as posthistory_1 where posthistory_1.postid is not NULL limit 32);",YES,""
1320,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posthistory_1.creationdate from posthistory as posthistory_1 inner join badges as badges_1 on (posthistory_1.id = badges_1.id ) where posthistory_1.revisionguid is not NULL limit 24) EXCEPT (select users_1.creationdate from users as users_1 where users_1.id is not NULL limit 39);",YES,""
