id,query,success,error
867,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_1.constructorid, results_1.driverid, results_1.milliseconds, results_1.points, results_1.statusid, results_1.fastestlap, results_1.resultid, results_1.laps, results_1.rank from results as results_1 where results_1.constructorid >= results_1.positionorder limit 33) EXCEPT (select constructor_results_1.constructorid, constructor_results_1.constructorresultsid, constructor_results_1.points, constructor_results_1.points, constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.constructorid, constructor_results_1.constructorresultsid, constructor_results_1.points from constructor_results as constructor_results_1 where constructor_results_1.constructorresultsid is not NULL limit 28);",YES,""
868,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select drivers_1.driverref, drivers_1.forename, drivers_1.dob, drivers_1.driverid from drivers as drivers_1 where drivers_1.nationality is not NULL limit 7) EXCEPT (select drivers_2.code, drivers_2.forename, drivers_2.dob, qualifying_1.qualifyid from drivers as drivers_2 inner join qualifying as qualifying_1 on (drivers_2.driverid = qualifying_1.qualifyid ) where drivers_2.dob is not NULL limit 11);",YES,""
869,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.name, races_1.year, races_1.time, races_1.circuitid, races_1.raceid, races_1.date, races_1.round from races as races_1 where races_1.name < races_1.time limit 35) EXCEPT (select constructors_1.nationality, results_1.constructorid, constructors_1.constructorref, results_1.resultid, results_1.raceid, results_1.date, results_1.driverid from results as results_1 inner join constructors as constructors_1 on (results_1.resultid = constructors_1.constructorid ) where results_1.rank is not NULL limit 34);",YES,""
870,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_results_1.points from constructor_results as constructor_results_1 inner join drivers as drivers_1 inner join races as races_1 on (drivers_1.driverid = races_1.raceid ) inner join qualifying as qualifying_1 inner join standings as standings_1 on (qualifying_1.qualifyid = standings_1.driverstandingsid ) on (races_1.raceid = standings_1.driverstandingsid ) on (constructor_results_1.constructorresultsid = drivers_1.driverid ) where races_1.date = qualifying_1.date limit 10) EXCEPT (select circuits_1.lng from circuits as circuits_1 where circuits_1.circuitid > circuits_1.circuitid limit 7);",YES,""
871,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select circuits_2.lng, circuits_2.country, circuits_1.name, circuits_1.country, circuits_1.circuitref, circuits_2.lat, circuits_1.lat, circuits_1.circuitid, circuits_2.circuitref, qualifying_1.position, circuits_2.alt, circuits_1.location, qualifying_1.qualifyid, qualifying_1.raceid from qualifying as qualifying_1 inner join circuits as circuits_1 inner join circuits as circuits_2 on (circuits_1.circuitid = circuits_2.circuitid ) on (qualifying_1.qualifyid = circuits_2.circuitid ) where circuits_1.circuitid is not NULL limit 34;",YES,""
872,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select drivers_2.nationality, drivers_2.forename, drivers_1.forename, drivers_2.code from drivers as drivers_1 inner join drivers as drivers_2 on (drivers_1.driverid = drivers_2.driverid ) where drivers_1.nationality is not NULL limit 28) EXCEPT (select circuits_1.name, circuits_1.location, circuits_1.country, circuits_1.circuitref from circuits as circuits_1 where circuits_1.alt is not NULL limit 39);",YES,""
873,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select standings_1.position, standings_1.points, standings_1.driverstandingsid, standings_1.driverid, standings_1.date from standings as standings_1 where standings_1.raceid is not NULL limit 17) UNION (select results_1.grid, results_1.number, qualifying_1.position, results_1.laps, qualifying_1.date from results as results_1 inner join constructor_results as constructor_results_1 inner join qualifying as qualifying_1 on (constructor_results_1.constructorresultsid = qualifying_1.qualifyid ) on (results_1.resultid = qualifying_1.qualifyid ) where results_1.points <= results_1.milliseconds limit 26);",YES,""
874,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.number, qualifying_1.position, qualifying_1.driverid, qualifying_1.raceid from qualifying as qualifying_1 where qualifying_1.date = qualifying_1.date limit 23) UNION (select constructor_results_1.constructorresultsid, constructors_1.constructorid, constructor_results_1.constructorid, constructor_results_1.raceid from constructors as constructors_1 inner join constructor_results as constructor_results_1 on (constructors_1.constructorid = constructor_results_1.constructorresultsid ) where constructor_results_1.constructorresultsid < constructors_1.constructorid limit 20);",YES,""
875,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_results_1.raceid, constructor_results_1.constructorresultsid from constructor_results as constructor_results_1 where constructor_results_1.date > constructor_results_1.date limit 4) EXCEPT (select qualifying_1.raceid, qualifying_1.position from qualifying as qualifying_1 where qualifying_1.position is not NULL limit 36);",YES,""
876,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructors_1.nationality from circuits as circuits_1 inner join constructor_results as constructor_results_1 on (circuits_1.circuitid = constructor_results_1.constructorresultsid ) inner join constructors as constructors_1 on (constructor_results_1.constructorresultsid = constructors_1.constructorid ) where constructors_1.nationality is not NULL limit 42;",YES,""
877,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select circuits_1.circuitid, circuits_1.lng, circuits_1.circuitref from circuits as circuits_1 where circuits_1.circuitid is not NULL limit 21;",YES,""
878,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.position, qualifying_1.date, qualifying_1.constructorid from qualifying as qualifying_1 where qualifying_1.date is not NULL limit 31) UNION (select drivers_1.driverid, drivers_1.dob, drivers_1.driverid from drivers as drivers_1 where drivers_1.dob <= drivers_1.dob limit 4);",YES,""
879,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select circuits_1.name, circuits_1.country from circuits as circuits_1 where circuits_1.country is not NULL limit 12) UNION (select drivers_1.driverref, drivers_1.surname from drivers as drivers_1 inner join standings as standings_1 on (drivers_1.driverid = standings_1.driverstandingsid ) inner join races as races_1 inner join standings as standings_2 on (races_1.raceid = standings_2.driverstandingsid ) inner join constructor_standings as constructor_standings_1 on (standings_2.driverstandingsid = constructor_standings_1.constructorstandingsid ) on (drivers_1.driverid = races_1.raceid ) where standings_2.date is not NULL limit 1);",YES,""
880,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.constructorid, constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.constructorid, qualifying_1.date, qualifying_1.driverid from qualifying as qualifying_1 inner join constructor_results as constructor_results_1 on (qualifying_1.qualifyid = constructor_results_1.constructorresultsid ) where constructor_results_1.constructorid is not NULL limit 16) EXCEPT (select constructor_results_2.constructorid, circuits_1.circuitid, constructor_results_2.date, constructor_results_2.raceid, constructor_results_2.date, constructor_results_2.constructorresultsid from circuits as circuits_1 inner join constructor_results as constructor_results_2 on (circuits_1.circuitid = constructor_results_2.constructorresultsid ) where circuits_1.lng is not NULL limit 4);",YES,""
881,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructor_results_1.raceid, standings_1.wins from standings as standings_1 inner join constructor_results as constructor_results_1 on (standings_1.driverstandingsid = constructor_results_1.constructorresultsid ) where standings_1.wins is not NULL limit 1;",YES,""
882,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.date, races_1.round, standings_1.driverid, constructors_1.constructorref from standings as standings_1 inner join races as races_1 on (standings_1.driverstandingsid = races_1.raceid ) inner join constructors as constructors_1 on (standings_1.driverstandingsid = constructors_1.constructorid ) where standings_1.wins < constructors_1.constructorid limit 16) EXCEPT (select races_2.date, races_2.round, races_2.circuitid, races_2.time from races as races_2 where races_2.raceid is not NULL limit 17);",YES,""
883,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.raceid, qualifying_1.driverid, qualifying_1.qualifyid from qualifying as qualifying_1 where qualifying_1.constructorid is not NULL limit 14) UNION (select results_1.laps, results_1.statusid, results_1.resultid from circuits as circuits_1 inner join results as results_1 on (circuits_1.circuitid = results_1.resultid ) where circuits_1.lng is not NULL limit 36);",YES,""
884,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_standings_1.position from constructor_standings as constructor_standings_1 where constructor_standings_1.wins is not NULL limit 1) EXCEPT (select qualifying_1.number from qualifying as qualifying_1 inner join constructors as constructors_1 on (qualifying_1.qualifyid = constructors_1.constructorid ) where constructors_1.constructorid is not NULL limit 24);",YES,""
885,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.date, constructor_results_1.points, constructor_results_1.constructorresultsid from constructor_results as constructor_results_1 where constructor_results_1.points is not NULL limit 37) UNION (select constructor_results_2.date, results_1.position, constructor_results_2.constructorid from constructor_results as constructor_results_2 inner join constructors as constructors_1 on (constructor_results_2.constructorresultsid = constructors_1.constructorid ) inner join results as results_1 on (constructors_1.constructorid = results_1.resultid ) inner join constructors as constructors_2 on (constructor_results_2.constructorresultsid = constructors_2.constructorid ) where results_1.positionorder is not NULL limit 1);",YES,""
886,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.constructorid from qualifying as qualifying_1 where qualifying_1.position is not NULL limit 37) EXCEPT (select constructor_standings_1.position from constructor_standings as constructor_standings_1 inner join qualifying as qualifying_2 on (constructor_standings_1.constructorstandingsid = qualifying_2.qualifyid ) inner join standings as standings_1 inner join drivers as drivers_1 on (standings_1.driverstandingsid = drivers_1.driverid ) on (qualifying_2.qualifyid = drivers_1.driverid ) where drivers_1.nationality >= drivers_1.forename limit 35);",YES,""
887,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.constructorid, constructor_results_1.raceid, constructor_results_1.date from constructor_results as constructor_results_1 where constructor_results_1.raceid < constructor_results_1.constructorid limit 14) UNION (select constructor_standings_1.wins, constructor_standings_1.position, constructor_standings_1.date from constructor_standings as constructor_standings_1 where constructor_standings_1.position is not NULL limit 16);",YES,""
888,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select results_1.rank, results_1.statusid, results_1.constructorid, results_1.positionorder from results as results_1 where results_1.laps is not NULL limit 26;",YES,""
889,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.constructorid, qualifying_1.raceid, qualifying_1.driverid, qualifying_1.qualifyid, qualifying_1.number from qualifying as qualifying_1 where qualifying_1.number is not NULL limit 22) EXCEPT (select circuits_1.circuitid, circuits_1.circuitid, circuits_1.circuitid, circuits_1.circuitid, circuits_1.circuitid from circuits as circuits_1 where circuits_1.circuitid is not NULL limit 4);",YES,""
890,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.qualifyid, qualifying_1.driverid from qualifying as qualifying_1 where qualifying_1.date < qualifying_1.date limit 24) EXCEPT (select constructor_results_1.constructorresultsid, constructor_results_1.constructorid from constructor_results as constructor_results_1 where constructor_results_1.constructorresultsid > constructor_results_1.constructorid limit 16);",YES,""
891,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.constructorref, constructors_1.constructorid, constructors_1.name from constructors as constructors_1 where constructors_1.constructorid is not NULL limit 40) EXCEPT (select races_1.name, races_1.raceid, races_1.time from races as races_1 where races_1.date is not NULL limit 40);",YES,""
892,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.constructorid, constructor_standings_1.position, constructor_standings_1.wins from constructor_standings as constructor_standings_1 where constructor_standings_1.points is not NULL limit 36) UNION (select races_1.year, races_1.raceid, races_1.circuitid from races as races_1 where races_1.year is not NULL limit 41);",YES,""
893,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_1.round, races_1.raceid, circuits_1.circuitref, races_1.circuitid, circuits_1.lat from races as races_1 inner join circuits as circuits_1 on (races_1.raceid = circuits_1.circuitid ) where races_1.year is not NULL limit 21) UNION (select constructors_1.constructorid, constructor_standings_1.wins, constructors_1.constructorref, drivers_1.driverid, constructor_standings_1.points from constructor_standings as constructor_standings_1 inner join drivers as drivers_1 on (constructor_standings_1.constructorstandingsid = drivers_1.driverid ) inner join constructors as constructors_1 on (drivers_1.driverid = constructors_1.constructorid ) where drivers_1.nationality is not NULL limit 40);",YES,""
894,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.constructorid, constructor_standings_1.constructorstandingsid from constructors as constructors_1 inner join constructor_standings as constructor_standings_1 on (constructors_1.constructorid = constructor_standings_1.constructorstandingsid ) where constructor_standings_1.constructorstandingsid is not NULL limit 7) EXCEPT (select constructor_results_1.constructorresultsid, constructor_results_1.constructorid from constructor_results as constructor_results_1 where constructor_results_1.points is not NULL limit 2);",YES,""
895,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_2.circuitid from races as races_1 inner join constructors as constructors_1 on (races_1.raceid = constructors_1.constructorid ) inner join drivers as drivers_1 on (races_1.raceid = drivers_1.driverid ) inner join races as races_2 on (races_1.raceid = races_2.raceid ) where races_2.year = races_1.round limit 3) EXCEPT (select results_1.constructorid from results as results_1 where results_1.number is not NULL limit 25);",YES,""
896,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.constructorid, constructor_results_1.constructorresultsid, constructor_results_1.points from constructor_results as constructor_results_1 where constructor_results_1.date = constructor_results_1.date limit 42;",YES,""
897,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_1.driverid, results_1.number, results_1.grid from results as results_1 where results_1.statusid is not NULL limit 23) EXCEPT (select standings_1.driverstandingsid, standings_1.points, standings_1.driverid from standings as standings_1 where standings_1.driverstandingsid is not NULL limit 20);",YES,""
898,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.driverid, standings_1.raceid, standings_1.position from standings as standings_1 where standings_1.raceid is not NULL limit 33) EXCEPT (select circuits_1.circuitid, drivers_1.driverid, circuits_1.circuitid from drivers as drivers_1 inner join circuits as circuits_1 on (drivers_1.driverid = circuits_1.circuitid ) where circuits_1.lat < circuits_1.lng limit 24);",YES,""
899,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select circuits_1.lat, circuits_1.country, circuits_1.location from circuits as circuits_1 where circuits_1.circuitid is not NULL limit 37) UNION (select constructor_results_1.points, constructors_1.constructorref, constructors_1.nationality from races as races_1 inner join constructor_results as constructor_results_1 on (races_1.raceid = constructor_results_1.constructorresultsid ) inner join constructors as constructors_1 on (constructor_results_1.constructorresultsid = constructors_1.constructorid ) where races_1.date >= constructor_results_1.date limit 16);",YES,""
900,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_results_1.raceid, qualifying_1.date from constructor_results as constructor_results_1 inner join qualifying as qualifying_1 on (constructor_results_1.constructorresultsid = qualifying_1.qualifyid ) where qualifying_1.date <= constructor_results_1.date limit 19) EXCEPT (select results_1.constructorid, results_1.date from results as results_1 where results_1.constructorid is not NULL limit 31);",YES,""
901,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.constructorid, qualifying_1.qualifyid, qualifying_1.position from qualifying as qualifying_1 where qualifying_1.date <= qualifying_1.date limit 35) EXCEPT (select standings_1.wins, standings_1.raceid, standings_1.driverstandingsid from standings as standings_1 inner join standings as standings_2 inner join constructor_standings as constructor_standings_1 on (standings_2.driverstandingsid = constructor_standings_1.constructorstandingsid ) on (standings_1.driverstandingsid = standings_2.driverstandingsid ) where constructor_standings_1.date is not NULL limit 1);",YES,""
902,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select results_1.raceid, results_1.positionorder, results_1.statusid, results_1.rank, results_1.driverid, results_1.fastestlap, results_1.grid, results_1.laps from results as results_1 where results_1.laps is not NULL limit 42;",YES,""
903,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.raceid, qualifying_1.date from qualifying as qualifying_1 where qualifying_1.number is not NULL limit 36) EXCEPT (select standings_1.driverid, standings_1.date from standings as standings_1 where standings_1.driverid is not NULL limit 16);",YES,""
904,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select circuits_1.country from circuits as circuits_1 where circuits_1.lng is not NULL limit 11) EXCEPT (select constructors_1.nationality from standings as standings_1 inner join constructors as constructors_1 inner join drivers as drivers_1 on (constructors_1.constructorid = drivers_1.driverid ) on (standings_1.driverstandingsid = drivers_1.driverid ) where drivers_1.dob <= standings_1.date limit 18);",YES,""
905,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructors_1.constructorid, constructors_1.nationality from constructors as constructors_1 where constructors_1.name is not NULL limit 13) UNION (select constructor_standings_1.raceid, constructors_2.constructorref from constructors as constructors_2 inner join constructor_standings as constructor_standings_1 on (constructors_2.constructorid = constructor_standings_1.constructorstandingsid ) where constructor_standings_1.points is not NULL limit 26);",YES,""
906,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.raceid, constructor_results_1.constructorresultsid, constructor_results_1.points, constructor_results_1.date from constructor_results as constructor_results_1 where constructor_results_1.constructorresultsid = constructor_results_1.raceid limit 18) UNION (select qualifying_1.raceid, qualifying_1.constructorid, circuits_1.lat, races_1.date from circuits as circuits_1 inner join qualifying as qualifying_1 on (circuits_1.circuitid = qualifying_1.qualifyid ) inner join races as races_1 on (qualifying_1.qualifyid = races_1.raceid ) where races_1.round is not NULL limit 28);",YES,""
907,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select results_1.positionorder, results_1.resultid, results_1.grid, results_2.raceid, results_2.laps, results_1.points, results_1.fastestlap, results_1.raceid, results_2.statusid, results_2.number, results_1.statusid, results_1.rank, results_1.constructorid, results_2.date, results_2.positionorder from results as results_1 inner join results as results_2 on (results_1.resultid = results_2.resultid ) where results_1.statusid is not NULL limit 33) UNION (select results_3.grid, results_3.statusid, results_3.laps, results_3.raceid, results_3.constructorid, results_3.milliseconds, results_3.fastestlap, results_3.driverid, results_3.positionorder, results_3.rank, results_3.resultid, results_3.position, results_3.resultid, results_3.date, results_3.grid from results as results_3 where results_3.raceid is not NULL limit 39);",YES,""
908,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select standings_1.points, standings_1.driverid, standings_1.date, standings_1.driverstandingsid, standings_1.position, standings_1.wins from standings as standings_1 where standings_1.raceid is not NULL limit 22) UNION (select circuits_1.lat, results_1.grid, results_1.date, results_1.statusid, results_1.laps, results_1.resultid from results as results_1 inner join circuits as circuits_1 on (results_1.resultid = circuits_1.circuitid ) where results_1.resultid is not NULL limit 15);",YES,""
909,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_1.round from races as races_1 where races_1.circuitid is not NULL limit 14) UNION (select circuits_1.circuitid from circuits as circuits_1 where circuits_1.circuitref is not NULL limit 40);",YES,""
910,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select circuits_1.location, constructor_standings_1.constructorstandingsid, circuits_1.lat, circuits_1.name, constructor_standings_1.date, constructor_standings_1.points, circuits_1.lng, constructor_standings_1.wins, constructor_standings_1.constructorid, circuits_1.circuitref from constructor_standings as constructor_standings_1 inner join circuits as circuits_1 on (constructor_standings_1.constructorstandingsid = circuits_1.circuitid ) where circuits_1.circuitref is not NULL limit 5;",YES,""
911,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_standings_1.position, constructor_standings_1.date, constructor_standings_1.constructorstandingsid from constructor_standings as constructor_standings_1 where constructor_standings_1.points >= constructor_standings_1.points limit 15) EXCEPT (select constructor_standings_2.raceid, constructor_standings_2.date, constructor_standings_2.wins from constructor_standings as constructor_standings_2 inner join standings as standings_1 on (constructor_standings_2.constructorstandingsid = standings_1.driverstandingsid ) where constructor_standings_2.date <= standings_1.date limit 29);",YES,""
912,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructors_1.name, constructors_1.constructorid from constructors as constructors_1 where constructors_1.constructorid is not NULL limit 9;",YES,""
913,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.nationality, constructors_1.constructorref from constructors as constructors_1 where constructors_1.name is not NULL limit 2) EXCEPT (select races_1.name, races_1.time from races as races_1 where races_1.circuitid is not NULL limit 39);",YES,""
914,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.raceid, constructor_standings_1.position, constructor_standings_1.points, constructor_standings_1.constructorid from constructor_standings as constructor_standings_1 where constructor_standings_1.date is not NULL limit 3;",YES,""
915,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.constructorid, constructors_1.constructorref, constructors_1.nationality from constructors as constructors_1 where constructors_1.name is not NULL limit 6) EXCEPT (select circuits_1.circuitid, circuits_1.name, circuits_1.location from circuits as circuits_1 where circuits_1.lat is not NULL limit 4);",YES,""
916,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select circuits_1.location, circuits_1.country from circuits as circuits_1 where circuits_1.lng is not NULL limit 27) UNION (select circuits_2.circuitref, circuits_2.country from circuits as circuits_2 inner join standings as standings_1 on (circuits_2.circuitid = standings_1.driverstandingsid ) where circuits_2.alt is not NULL limit 19);",YES,""
917,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.position, standings_1.wins, standings_1.points, standings_1.driverid from standings as standings_1 where standings_1.driverid is not NULL limit 20) EXCEPT (select results_1.positionorder, results_1.resultid, results_1.rank, results_1.constructorid from results as results_1 where results_1.milliseconds is not NULL limit 29);",YES,""
918,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_2.round, standings_1.wins from races as races_1 inner join constructor_standings as constructor_standings_1 inner join races as races_2 on (constructor_standings_1.constructorstandingsid = races_2.raceid ) inner join standings as standings_1 on (constructor_standings_1.constructorstandingsid = standings_1.driverstandingsid ) on (races_1.raceid = standings_1.driverstandingsid ) where races_1.raceid is not NULL limit 9) UNION (select constructor_standings_2.wins, constructor_standings_2.constructorstandingsid from constructor_standings as constructor_standings_2 where constructor_standings_2.constructorstandingsid <= constructor_standings_2.raceid limit 42);",YES,""
919,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.qualifyid, standings_1.driverid, qualifying_1.raceid, standings_1.wins, qualifying_2.date, constructor_standings_1.wins, qualifying_2.number, qualifying_1.driverid, constructor_standings_1.constructorstandingsid from qualifying as qualifying_1 inner join standings as standings_1 inner join constructors as constructors_1 inner join qualifying as qualifying_2 on (constructors_1.constructorid = qualifying_2.qualifyid ) on (standings_1.driverstandingsid = qualifying_2.qualifyid ) inner join constructor_standings as constructor_standings_1 on (constructors_1.constructorid = constructor_standings_1.constructorstandingsid ) on (qualifying_1.qualifyid = qualifying_2.qualifyid ) where qualifying_2.position is not NULL limit 18) UNION (select constructor_standings_2.constructorstandingsid, constructor_standings_2.position, constructor_standings_2.constructorid, constructor_standings_2.raceid, constructor_standings_2.date, constructor_standings_2.wins, constructor_standings_2.wins, constructor_standings_2.wins, constructor_standings_2.constructorstandingsid from constructor_standings as constructor_standings_2 where constructor_standings_2.raceid is not NULL limit 8);",YES,""
920,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.constructorid from results as results_1 inner join constructor_standings as constructor_standings_1 on (results_1.resultid = constructor_standings_1.constructorstandingsid ) inner join qualifying as qualifying_1 on (results_1.resultid = qualifying_1.qualifyid ) where constructor_standings_1.wins is not NULL limit 23) UNION (select qualifying_2.constructorid from qualifying as qualifying_2 where qualifying_2.position is not NULL limit 8);",YES,""
921,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_2.constructorresultsid, constructor_standings_1.position, constructor_standings_1.constructorid, constructor_results_1.points, constructor_results_1.constructorresultsid, constructor_results_2.constructorid, constructor_results_2.raceid, constructor_standings_1.raceid, constructor_standings_1.points from constructor_standings as constructor_standings_1 inner join constructor_results as constructor_results_1 inner join constructor_results as constructor_results_2 on (constructor_results_1.constructorresultsid = constructor_results_2.constructorresultsid ) on (constructor_standings_1.constructorstandingsid = constructor_results_1.constructorresultsid ) where constructor_results_2.points > constructor_standings_1.points limit 18) UNION (select constructor_results_3.constructorresultsid, constructor_results_3.constructorid, constructor_results_3.raceid, constructor_results_3.points, constructor_results_3.constructorresultsid, constructor_results_3.constructorresultsid, constructor_results_3.constructorresultsid, constructor_results_3.constructorid, constructor_results_3.points from constructor_results as constructor_results_3 where constructor_results_3.points <= constructor_results_3.points limit 31);",YES,""
922,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select circuits_1.location, circuits_1.circuitref from circuits as circuits_1 where circuits_1.country is not NULL limit 10;",YES,""
923,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select races_1.year from races as races_1 where races_1.time <= races_1.name limit 20;",YES,""
924,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select results_2.resultid from qualifying as qualifying_1 inner join results as results_1 on (qualifying_1.qualifyid = results_1.resultid ) inner join results as results_2 on (results_1.resultid = results_2.resultid ) where qualifying_1.raceid is not NULL limit 5;",YES,""
925,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.round, races_1.circuitid, races_1.raceid, races_1.date from races as races_1 where races_1.circuitid is not NULL limit 37) EXCEPT (select races_2.round, races_2.year, races_2.raceid, races_2.date from races as races_2 where races_2.circuitid is not NULL limit 27);",YES,""
