id,query,success,error
741,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select part_1.p_size, part_1.p_comment, nation_1.n_nationkey, lineitem_1.l_shipmode, nation_1.n_name, lineitem_1.l_receiptdate, nation_1.n_comment, lineitem_1.l_returnflag, part_1.p_type from part as part_1 inner join lineitem as lineitem_1 on (part_1.p_partkey = lineitem_1.l_orderkey ) inner join nation as nation_1 on (part_1.p_partkey = nation_1.n_nationkey ) where part_1.p_container is not NULL limit 23) UNION (select lineitem_2.l_linenumber, lineitem_2.l_comment, lineitem_2.l_partkey, lineitem_2.l_shipmode, lineitem_2.l_returnflag, lineitem_2.l_shipdate, lineitem_2.l_comment, lineitem_2.l_shipinstruct, lineitem_2.l_comment from lineitem as lineitem_2 where lineitem_2.l_receiptdate is not NULL limit 4);",YES,""
742,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select customer_1.c_name from customer as customer_1 where customer_1.c_name is not NULL limit 9;",YES,""
743,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_comment, orders_1.o_orderkey, lineitem_1.l_returnflag, orders_1.o_custkey, lineitem_1.l_receiptdate from orders as orders_1 inner join lineitem as lineitem_1 on (orders_1.o_orderkey = lineitem_1.l_orderkey ) where lineitem_1.l_extendedprice is not NULL limit 2) UNION (select lineitem_2.l_comment, lineitem_2.l_orderkey, lineitem_2.l_returnflag, lineitem_2.l_partkey, lineitem_2.l_shipdate from lineitem as lineitem_2 where lineitem_2.l_linenumber is not NULL limit 25);",YES,""
744,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_suppkey from lineitem as lineitem_1 inner join nation as nation_1 on (lineitem_1.l_orderkey = nation_1.n_nationkey ) where lineitem_1.l_partkey < lineitem_1.l_linenumber limit 36) UNION (select partsupp_1.ps_partkey from partsupp as partsupp_1 where partsupp_1.ps_supplycost is not NULL limit 34);",YES,""
745,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select customer_1.c_custkey, customer_1.c_comment, nation_1.n_comment, nation_1.n_nationkey, customer_1.c_mktsegment, nation_1.n_regionkey from lineitem as lineitem_1 inner join customer as customer_1 inner join nation as nation_1 on (customer_1.c_custkey = nation_1.n_nationkey ) on (lineitem_1.l_orderkey = customer_1.c_custkey ) where lineitem_1.l_orderkey < customer_1.c_custkey limit 15;",YES,""
746,"-- meta {""num_joins"":7,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select supplier_1.s_comment, supplier_1.s_acctbal, nation_1.n_nationkey, part_1.p_retailprice, nation_2.n_comment, nation_1.n_name, nation_1.n_regionkey, region_2.r_comment, part_1.p_partkey, part_2.p_mfgr from region as region_1 inner join nation as nation_1 on (region_1.r_regionkey = nation_1.n_nationkey ) inner join supplier as supplier_1 on (nation_1.n_nationkey = supplier_1.s_suppkey ) inner join nation as nation_2 inner join part as part_1 on (nation_2.n_nationkey = part_1.p_partkey ) on (region_1.r_regionkey = nation_2.n_nationkey ) inner join region as region_2 inner join orders as orders_1 inner join part as part_2 on (orders_1.o_orderkey = part_2.p_partkey ) on (region_2.r_regionkey = part_2.p_partkey ) on (supplier_1.s_suppkey = orders_1.o_orderkey ) where supplier_1.s_comment is not NULL limit 29;",YES,""
747,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_suppkey from partsupp as partsupp_1 where partsupp_1.ps_suppkey is not NULL limit 28) EXCEPT (select supplier_1.s_nationkey from supplier as supplier_1 where supplier_1.s_suppkey is not NULL limit 8);",YES,""
748,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select region_2.r_comment, region_2.r_name, region_1.r_regionkey from region as region_1 inner join region as region_2 on (region_1.r_regionkey = region_2.r_regionkey ) where region_2.r_regionkey is not NULL limit 35;",YES,""
749,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_tax, lineitem_1.l_shipinstruct, lineitem_1.l_partkey from lineitem as lineitem_1 where lineitem_1.l_receiptdate is not NULL limit 29) UNION (select lineitem_2.l_tax, lineitem_2.l_shipmode, lineitem_2.l_orderkey from lineitem as lineitem_2 where lineitem_2.l_shipinstruct is not NULL limit 39);",YES,""
750,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select supplier_1.s_acctbal, customer_1.c_nationkey, customer_2.c_address, customer_2.c_comment, supplier_1.s_comment, customer_1.c_address, customer_1.c_mktsegment from supplier as supplier_1 inner join customer as customer_1 on (supplier_1.s_suppkey = customer_1.c_custkey ) inner join customer as customer_2 on (customer_1.c_custkey = customer_2.c_custkey ) where supplier_1.s_name is not NULL limit 15) EXCEPT (select supplier_2.s_acctbal, supplier_2.s_nationkey, supplier_2.s_address, supplier_2.s_comment, supplier_2.s_comment, supplier_2.s_address, supplier_2.s_phone from supplier as supplier_2 where supplier_2.s_acctbal is not NULL limit 27);",YES,""
751,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_comment, partsupp_1.ps_availqty, partsupp_1.ps_suppkey from partsupp as partsupp_1 where partsupp_1.ps_availqty is not NULL limit 27) EXCEPT (select lineitem_1.l_comment, region_1.r_regionkey, lineitem_1.l_partkey from region as region_1 inner join lineitem as lineitem_1 on (region_1.r_regionkey = lineitem_1.l_orderkey ) where lineitem_1.l_suppkey > region_1.r_regionkey limit 5);",YES,""
752,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select partsupp_1.ps_suppkey, partsupp_1.ps_supplycost, partsupp_1.ps_comment, partsupp_1.ps_partkey from partsupp as partsupp_1 where partsupp_1.ps_supplycost > partsupp_1.ps_supplycost limit 26;",YES,""
753,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select nation_1.n_nationkey, nation_1.n_name, nation_1.n_regionkey, nation_1.n_comment from nation as nation_1 where nation_1.n_comment is not NULL limit 25) EXCEPT (select orders_1.o_custkey, orders_1.o_orderstatus, orders_1.o_orderkey, orders_1.o_comment from orders as orders_1 where orders_1.o_shippriority <= orders_1.o_orderkey limit 41);",YES,""
754,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select orders_1.o_custkey from partsupp as partsupp_1 inner join orders as orders_1 inner join lineitem as lineitem_1 on (orders_1.o_orderkey = lineitem_1.l_orderkey ) inner join customer as customer_1 on (lineitem_1.l_orderkey = customer_1.c_custkey ) on (partsupp_1.ps_partkey = lineitem_1.l_orderkey ) where partsupp_1.ps_suppkey is not NULL limit 41) EXCEPT (select region_1.r_regionkey from region as region_1 inner join partsupp as partsupp_2 on (region_1.r_regionkey = partsupp_2.ps_partkey ) where region_1.r_comment is not NULL limit 33);",YES,""
755,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select supplier_1.s_phone, supplier_1.s_name, supplier_1.s_nationkey, supplier_1.s_address, supplier_1.s_comment, supplier_1.s_acctbal, supplier_1.s_suppkey from supplier as supplier_1 where supplier_1.s_suppkey is not NULL limit 1) EXCEPT (select supplier_2.s_phone, orders_2.o_orderstatus, partsupp_1.ps_availqty, orders_2.o_comment, orders_1.o_comment, partsupp_1.ps_supplycost, partsupp_1.ps_partkey from customer as customer_1 inner join supplier as supplier_2 on (customer_1.c_custkey = supplier_2.s_suppkey ) inner join orders as orders_1 on (supplier_2.s_suppkey = orders_1.o_orderkey ) inner join partsupp as partsupp_1 on (customer_1.c_custkey = partsupp_1.ps_partkey ) inner join orders as orders_2 on (orders_1.o_orderkey = orders_2.o_orderkey ) where partsupp_1.ps_availqty is not NULL limit 35);",YES,""
756,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select nation_2.n_nationkey, nation_2.n_name, nation_2.n_regionkey, nation_1.n_nationkey, nation_1.n_regionkey, nation_2.n_comment from nation as nation_1 inner join nation as nation_2 on (nation_1.n_nationkey = nation_2.n_nationkey ) where nation_1.n_name is not NULL limit 26) EXCEPT (select supplier_1.s_nationkey, orders_1.o_orderpriority, orders_1.o_custkey, supplier_1.s_suppkey, orders_1.o_shippriority, supplier_1.s_address from supplier as supplier_1 inner join orders as orders_1 on (supplier_1.s_suppkey = orders_1.o_orderkey ) where orders_1.o_clerk is not NULL limit 11);",YES,""
757,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select partsupp_1.ps_comment, partsupp_1.ps_partkey from partsupp as partsupp_1 where partsupp_1.ps_partkey is not NULL limit 21) UNION (select region_1.r_comment, region_1.r_regionkey from region as region_1 where region_1.r_comment is not NULL limit 1);",YES,""
758,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select customer_1.c_phone, customer_1.c_nationkey from customer as customer_1 where customer_1.c_custkey is not NULL limit 25;",YES,""
759,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select customer_1.c_address, customer_1.c_custkey, customer_1.c_mktsegment, customer_1.c_name, customer_1.c_phone, customer_1.c_nationkey from customer as customer_1 where customer_1.c_acctbal = customer_1.c_acctbal limit 35;",YES,""
760,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select nation_1.n_name, nation_1.n_regionkey, nation_1.n_nationkey from nation as nation_1 where nation_1.n_name is not NULL limit 38) UNION (select part_1.p_brand, part_1.p_size, part_1.p_partkey from part as part_1 where part_1.p_brand is not NULL limit 1);",YES,""
761,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select orders_1.o_orderpriority, nation_1.n_comment, nation_1.n_regionkey, orders_1.o_orderstatus from part as part_1 inner join orders as orders_1 on (part_1.p_partkey = orders_1.o_orderkey ) inner join supplier as supplier_1 inner join nation as nation_1 on (supplier_1.s_suppkey = nation_1.n_nationkey ) on (part_1.p_partkey = supplier_1.s_suppkey ) where orders_1.o_orderpriority is not NULL limit 28) EXCEPT (select lineitem_1.l_shipmode, lineitem_1.l_comment, lineitem_1.l_partkey, lineitem_1.l_linestatus from lineitem as lineitem_1 where lineitem_1.l_comment is not NULL limit 39);",YES,""
762,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select supplier_1.s_suppkey, supplier_1.s_comment, supplier_1.s_address from supplier as supplier_1 where supplier_1.s_acctbal is not NULL limit 35) UNION (select lineitem_1.l_linenumber, lineitem_1.l_comment, lineitem_1.l_comment from lineitem as lineitem_1 where lineitem_1.l_partkey = lineitem_1.l_suppkey limit 11);",YES,""
763,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_partkey, orders_1.o_orderpriority, orders_1.o_orderkey, lineitem_1.l_linestatus, orders_1.o_custkey, orders_1.o_totalprice, lineitem_1.l_shipmode, lineitem_1.l_linenumber, lineitem_1.l_shipinstruct from orders as orders_1 inner join lineitem as lineitem_1 on (orders_1.o_orderkey = lineitem_1.l_orderkey ) where orders_1.o_comment is not NULL limit 4) UNION (select lineitem_2.l_suppkey, lineitem_2.l_returnflag, lineitem_2.l_partkey, lineitem_2.l_shipmode, lineitem_2.l_linenumber, lineitem_2.l_tax, lineitem_2.l_linestatus, lineitem_2.l_orderkey, lineitem_2.l_shipinstruct from lineitem as lineitem_2 where lineitem_2.l_shipmode < lineitem_2.l_returnflag limit 31);",YES,""
764,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select supplier_1.s_suppkey, supplier_1.s_phone, supplier_1.s_name, supplier_1.s_nationkey from supplier as supplier_1 where supplier_1.s_phone <= supplier_1.s_name limit 18) EXCEPT (select region_1.r_regionkey, region_1.r_name, region_1.r_name, region_1.r_regionkey from region as region_1 where region_1.r_name >= region_1.r_name limit 5);",YES,""
765,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select supplier_1.s_phone, supplier_1.s_name, supplier_1.s_nationkey from supplier as supplier_1 where supplier_1.s_nationkey is not NULL limit 19) EXCEPT (select supplier_2.s_phone, supplier_2.s_name, supplier_2.s_nationkey from supplier as supplier_2 where supplier_2.s_suppkey = supplier_2.s_nationkey limit 16);",YES,""
766,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select orders_1.o_totalprice, orders_1.o_clerk, orders_1.o_shippriority, orders_1.o_comment, orders_1.o_orderpriority, orders_1.o_custkey, orders_1.o_orderstatus, orders_1.o_orderkey from orders as orders_1 where orders_1.o_orderstatus is not NULL limit 23) UNION (select customer_1.c_acctbal, customer_1.c_mktsegment, customer_1.c_nationkey, customer_1.c_comment, customer_1.c_phone, customer_1.c_custkey, customer_1.c_phone, customer_1.c_custkey from customer as customer_1 where customer_1.c_name is not NULL limit 33);",YES,""
767,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select partsupp_2.ps_availqty, partsupp_1.ps_suppkey, partsupp_2.ps_suppkey, partsupp_2.ps_comment, partsupp_1.ps_partkey from partsupp as partsupp_1 inner join partsupp as partsupp_2 on (partsupp_1.ps_partkey = partsupp_2.ps_partkey ) where partsupp_2.ps_comment is not NULL limit 38;",YES,""
768,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select distinct partsupp_1.ps_suppkey, partsupp_1.ps_supplycost, partsupp_1.ps_availqty from partsupp as partsupp_1 where partsupp_1.ps_supplycost is not NULL limit 42;",YES,""
769,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select part_1.p_container, part_1.p_size, part_1.p_type, part_1.p_partkey from part as part_1 where part_1.p_retailprice is not NULL limit 2) EXCEPT (select lineitem_1.l_linestatus, lineitem_1.l_suppkey, lineitem_1.l_comment, lineitem_1.l_orderkey from lineitem as lineitem_1 where lineitem_1.l_shipdate = lineitem_1.l_commitdate limit 35);",YES,""
770,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select customer_1.c_address, customer_1.c_nationkey, customer_1.c_name, customer_1.c_acctbal from customer as customer_1 where customer_1.c_nationkey is not NULL limit 2) UNION (select supplier_1.s_address, nation_1.n_nationkey, partsupp_1.ps_comment, supplier_1.s_acctbal from region as region_1 inner join nation as nation_1 on (region_1.r_regionkey = nation_1.n_nationkey ) inner join supplier as supplier_1 inner join partsupp as partsupp_1 on (supplier_1.s_suppkey = partsupp_1.ps_partkey ) on (nation_1.n_nationkey = supplier_1.s_suppkey ) where supplier_1.s_phone is not NULL limit 5);",YES,""
771,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select region_1.r_name from region as region_1 where region_1.r_regionkey is not NULL limit 39) EXCEPT (select region_2.r_name from region as region_2 where region_2.r_name < region_2.r_name limit 23);",YES,""
772,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select part_1.p_comment from region as region_1 inner join part as part_1 on (region_1.r_regionkey = part_1.p_partkey ) where part_1.p_mfgr = part_1.p_container limit 37) UNION (select partsupp_1.ps_comment from partsupp as partsupp_1 where partsupp_1.ps_supplycost is not NULL limit 2);",YES,""
773,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select supplier_1.s_address, supplier_1.s_phone, supplier_1.s_nationkey, supplier_1.s_suppkey, supplier_1.s_name from supplier as supplier_1 where supplier_1.s_comment is not NULL limit 13) UNION (select supplier_2.s_comment, lineitem_1.l_linestatus, nation_1.n_regionkey, lineitem_1.l_partkey, lineitem_1.l_shipmode from lineitem as lineitem_1 inner join supplier as supplier_2 on (lineitem_1.l_orderkey = supplier_2.s_suppkey ) inner join nation as nation_1 on (supplier_2.s_suppkey = nation_1.n_nationkey ) inner join supplier as supplier_3 on (supplier_2.s_suppkey = supplier_3.s_suppkey ) where nation_1.n_comment is not NULL limit 31);",YES,""
774,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select nation_1.n_nationkey, nation_1.n_name, nation_1.n_comment from nation as nation_1 where nation_1.n_regionkey is not NULL limit 12) UNION (select orders_1.o_custkey, orders_1.o_orderstatus, orders_1.o_comment from orders as orders_1 where orders_1.o_totalprice is not NULL limit 29);",YES,""
775,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_receiptdate, lineitem_1.l_extendedprice, lineitem_1.l_discount, lineitem_1.l_partkey, lineitem_1.l_linestatus, lineitem_1.l_returnflag, lineitem_1.l_linenumber from lineitem as lineitem_1 where lineitem_1.l_shipdate is not NULL limit 7) UNION (select orders_1.o_orderdate, customer_1.c_acctbal, orders_1.o_totalprice, customer_1.c_custkey, orders_1.o_clerk, customer_1.c_mktsegment, orders_1.o_orderkey from orders as orders_1 inner join customer as customer_1 on (orders_1.o_orderkey = customer_1.c_custkey ) where orders_1.o_orderpriority is not NULL limit 11);",YES,""
776,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select part_1.p_mfgr, part_1.p_comment, part_1.p_partkey, part_1.p_name, part_1.p_container, part_1.p_retailprice, part_1.p_brand, part_1.p_size, part_1.p_type from part as part_1 where part_1.p_container is not NULL limit 34) UNION (select supplier_1.s_phone, orders_1.o_comment, orders_1.o_custkey, supplier_1.s_comment, region_1.r_name, orders_1.o_totalprice, orders_1.o_orderpriority, supplier_1.s_suppkey, region_1.r_comment from orders as orders_1 inner join region as region_1 on (orders_1.o_orderkey = region_1.r_regionkey ) inner join supplier as supplier_1 on (region_1.r_regionkey = supplier_1.s_suppkey ) where orders_1.o_shippriority is not NULL limit 13);",YES,""
777,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select orders_1.o_totalprice, orders_1.o_custkey, orders_1.o_comment from orders as orders_1 where orders_1.o_clerk < orders_1.o_orderpriority limit 34) EXCEPT (select lineitem_1.l_discount, part_2.p_size, part_2.p_type from part as part_1 inner join lineitem as lineitem_1 inner join part as part_2 on (lineitem_1.l_orderkey = part_2.p_partkey ) on (part_1.p_partkey = part_2.p_partkey ) where lineitem_1.l_shipmode = part_1.p_mfgr limit 23);",YES,""
778,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select lineitem_1.l_shipmode, lineitem_1.l_quantity from lineitem as lineitem_1 where lineitem_1.l_quantity >= lineitem_1.l_discount limit 3;",YES,""
779,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select supplier_1.s_address, supplier_1.s_nationkey from orders as orders_1 inner join part as part_1 on (orders_1.o_orderkey = part_1.p_partkey ) inner join supplier as supplier_1 on (orders_1.o_orderkey = supplier_1.s_suppkey ) where orders_1.o_orderpriority is not NULL limit 26) EXCEPT (select supplier_2.s_address, orders_2.o_custkey from orders as orders_2 inner join supplier as supplier_2 on (orders_2.o_orderkey = supplier_2.s_suppkey ) where supplier_2.s_phone is not NULL limit 6);",YES,""
780,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select part_1.p_size, part_1.p_comment from part as part_1 where part_1.p_retailprice > part_1.p_retailprice limit 40) EXCEPT (select orders_1.o_orderkey, orders_1.o_comment from orders as orders_1 where orders_1.o_totalprice = orders_1.o_totalprice limit 33);",YES,""
781,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select partsupp_1.ps_supplycost, partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_partkey, partsupp_1.ps_suppkey from partsupp as partsupp_1 where partsupp_1.ps_comment is not NULL limit 3;",YES,""
782,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_suppkey, partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_partkey, partsupp_1.ps_supplycost from partsupp as partsupp_1 where partsupp_1.ps_availqty is not NULL limit 26) EXCEPT (select partsupp_2.ps_partkey, customer_1.c_custkey, customer_1.c_address, customer_1.c_nationkey, partsupp_2.ps_supplycost from partsupp as partsupp_2 inner join customer as customer_1 on (partsupp_2.ps_partkey = customer_1.c_custkey ) where partsupp_2.ps_suppkey is not NULL limit 12);",YES,""
783,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select region_1.r_regionkey, region_1.r_name from region as region_1 where region_1.r_name is not NULL limit 34) EXCEPT (select supplier_2.s_suppkey, supplier_2.s_name from partsupp as partsupp_1 inner join supplier as supplier_1 inner join supplier as supplier_2 on (supplier_1.s_suppkey = supplier_2.s_suppkey ) inner join nation as nation_1 on (supplier_2.s_suppkey = nation_1.n_nationkey ) on (partsupp_1.ps_partkey = supplier_1.s_suppkey ) where partsupp_1.ps_suppkey is not NULL limit 26);",YES,""
784,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select customer_1.c_name, customer_1.c_custkey, customer_1.c_mktsegment from customer as customer_1 where customer_1.c_phone is not NULL limit 22) EXCEPT (select region_1.r_comment, region_1.r_regionkey, region_1.r_name from region as region_1 where region_1.r_regionkey < region_1.r_regionkey limit 33);",YES,""
785,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select supplier_1.s_suppkey, supplier_1.s_phone, supplier_1.s_acctbal from supplier as supplier_1 where supplier_1.s_suppkey is not NULL limit 7) EXCEPT (select customer_1.c_custkey, customer_1.c_mktsegment, customer_1.c_acctbal from customer as customer_1 where customer_1.c_address is not NULL limit 38);",YES,""
786,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_supplycost, partsupp_1.ps_partkey from partsupp as partsupp_1 where partsupp_1.ps_suppkey is not NULL limit 40) EXCEPT (select partsupp_2.ps_supplycost, partsupp_2.ps_availqty from partsupp as partsupp_2 where partsupp_2.ps_suppkey is not NULL limit 20);",YES,""
787,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_partkey, partsupp_1.ps_supplycost, partsupp_1.ps_availqty, partsupp_1.ps_comment from partsupp as partsupp_1 where partsupp_1.ps_supplycost > partsupp_1.ps_supplycost limit 9) EXCEPT (select lineitem_1.l_partkey, lineitem_1.l_discount, partsupp_2.ps_availqty, lineitem_1.l_comment from partsupp as partsupp_2 inner join lineitem as lineitem_1 on (partsupp_2.ps_partkey = lineitem_1.l_orderkey ) inner join region as region_1 on (partsupp_2.ps_partkey = region_1.r_regionkey ) where region_1.r_comment is not NULL limit 36);",YES,""
788,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_availqty from partsupp as partsupp_1 where partsupp_1.ps_availqty is not NULL limit 15) EXCEPT (select nation_1.n_nationkey from nation as nation_1 where nation_1.n_regionkey is not NULL limit 10);",YES,""
789,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select customer_1.c_address, customer_1.c_comment, customer_1.c_acctbal from customer as customer_1 where customer_1.c_address is not NULL limit 9;",YES,""
790,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_receiptdate, lineitem_1.l_suppkey, lineitem_1.l_discount from lineitem as lineitem_1 where lineitem_1.l_receiptdate is not NULL limit 40) UNION (select lineitem_2.l_receiptdate, lineitem_2.l_orderkey, partsupp_1.ps_supplycost from part as part_1 inner join region as region_1 inner join partsupp as partsupp_1 on (region_1.r_regionkey = partsupp_1.ps_partkey ) on (part_1.p_partkey = region_1.r_regionkey ) inner join lineitem as lineitem_2 on (part_1.p_partkey = lineitem_2.l_orderkey ) where lineitem_2.l_partkey >= lineitem_2.l_orderkey limit 37);",YES,""
791,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select region_1.r_regionkey, region_1.r_comment from region as region_1 where region_1.r_comment is not NULL limit 15) EXCEPT (select partsupp_1.ps_availqty, partsupp_1.ps_comment from partsupp as partsupp_1 where partsupp_1.ps_suppkey is not NULL limit 12);",YES,""
792,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select region_1.r_name, lineitem_1.l_shipmode, lineitem_1.l_discount, lineitem_1.l_comment from lineitem as lineitem_1 inner join region as region_1 on (lineitem_1.l_orderkey = region_1.r_regionkey ) where lineitem_1.l_tax <= lineitem_1.l_discount limit 12;",YES,""
793,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select customer_1.c_custkey, customer_1.c_nationkey, customer_1.c_comment, customer_1.c_name from customer as customer_1 where customer_1.c_name is not NULL limit 4) EXCEPT (select supplier_1.s_nationkey, supplier_1.s_suppkey, supplier_1.s_address, supplier_1.s_comment from partsupp as partsupp_1 inner join supplier as supplier_1 on (partsupp_1.ps_partkey = supplier_1.s_suppkey ) where partsupp_1.ps_comment is not NULL limit 28);",YES,""
794,"-- meta {""num_joins"":5,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select partsupp_1.ps_partkey from orders as orders_1 inner join partsupp as partsupp_1 on (orders_1.o_orderkey = partsupp_1.ps_partkey ) inner join lineitem as lineitem_1 inner join partsupp as partsupp_2 on (lineitem_1.l_orderkey = partsupp_2.ps_partkey ) on (orders_1.o_orderkey = partsupp_2.ps_partkey ) inner join region as region_1 on (orders_1.o_orderkey = region_1.r_regionkey ) where orders_1.o_orderstatus = orders_1.o_orderpriority limit 23) UNION (select lineitem_2.l_suppkey from partsupp as partsupp_3 inner join lineitem as lineitem_2 on (partsupp_3.ps_partkey = lineitem_2.l_orderkey ) where lineitem_2.l_shipdate < lineitem_2.l_receiptdate limit 10);",YES,""
